PID-1504,1,1,45,50,0,6.787,268,249028,24,132,0.0097,0,60,45,50,300,0,1.000576019,-1.000594974,0.000267029,3.503196955,204.6589966,102.1016998,3.503196955,0.0087243,1.129801035,0.0959673,2.486510992,2.474457026
PID-1505,1,1,46,51,2,6.865,268,249028,24,132,0.0097,0,60,46,51,300,2,1.000576019,-1.000594974,0.000267029,3.438297033,202.0204926,101.5162964,3.438297033,0.0100569,1.124815941,0.1106259,2.491821051,2.481537104
PID-1506,1,1,45,51,3,6.882,268,249028,24,132,0.0097,0,60,45,51,300,3,1.000576019,-1.000594974,0.000267029,3.65100503,202.0648956,101.5273972,3.65100503,0.0110981,1.118818045,0.122079097,2.478179932,2.462738037
PID-1507,1,1,46,49,0,7.228,267,249028,24,132,0.0097,0,60,46,49,300,0,1.000576019,-1.000594974,0.000267029,3.502753973,204.6748962,101.9113998,3.502753973,0.0107818,1.120872974,0.118599802,2.483336926,2.470794916
PID-1508,1,1,47,49,1,7.339,267,249028,24,132,0.0097,0,60,47,49,300,1,1.000576019,-1.000594974,0.000267029,3.478142977,206.5850067,103.0389023,3.478142977,0.0105713,1.122560978,0.116284303,2.496825933,2.488068104
PID-1509,1,1,47,50,2,7.382,267,249028,24,132,0.0097,0,60,47,50,300,2,1.000576019,-1.000594974,0.000267029,3.439176083,206.3820953,102.7654037,3.439176083,0.0104914,1.123607993,0.115405403,2.483062983,2.464751959
PID-1510,1,1,46,50,3,7.392,267,249028,24,132,0.0097,0,60,46,50,300,3,1.000576019,-1.000594974,0.000267029,3.651453018,204.8385925,102.2093964,3.651453018,0.0088293,1.128293037,0.097122297,2.488982916,2.475127935
PID-1511,1,1,43,50,0,7.257,267,249028,24,132,0.0097,0,60,43,50,300,0,1.000576019,-1.000594974,0.000267029,3.50296998,206.2120972,102.4568024,3.50296998,0.0097566,1.12530005,0.107322603,2.488800049,2.477355957
PID-1512,1,1,44,50,1,7.389,267,249028,24,132,0.0097,0,60,44,50,300,1,1.000576019,-1.000594974,0.000267029,3.477905035,207.1766968,103.0095978,3.477905035,0.0098665,1.125687003,0.108531497,2.479888916,2.465790033
PID-1513,1,1,44,51,2,7.411,267,249028,24,132,0.0097,0,60,44,51,300,2,1.000576019,-1.000594974,0.000267029,3.438555002,204.6036072,102.2376022,3.438555002,0.0087723,1.130417943,0.096495301,2.488189936,2.475585938
PID-1514,1,1,43,51,3,7.419,267,249028,24,132,0.0097,0,60,43,51,300,3,1.000576019,-1.000594974,0.000267029,3.65143609,204.6851959,102.2695999,3.65143609,0.0087178,1.131307006,0.095895797,2.479218006,2.461975098
PID-1515,1,1,41,50,0,7.308,267,249028,24,132,0.0097,0,60,41,50,300,0,1.000576019,-1.000594974,0.000267029,3.501773119,200.5540009,100.9863968,3.501773119,0.0086131,1.133667946,0.094744101,2.499846935,2.492095947
PID-1516,1,1,42,50,1,7.344,267,249028,24,132,0.0097,0,60,42,50,300,1,1.000576019,-1.000594974,0.000267029,3.477602005,204.3860016,102.4031982,3.477602005,0.0089386,1.125710964,0.098324597,2.48449707,2.470093012
PID-1517,1,1,42,51,2,7.462,267,249028,24,132,0.0097,0,60,42,51,300,2,1.000576019,-1.000594974,0.000267029,3.438142061,201.5677032,101.3598022,3.438142061,0.010399,1.121705055,0.114389002,2.484039068,2.465759039
PID-1518,1,1,41,51,3,7.47,267,249028,24,132,0.0097,0,60,41,51,300,3,1.000576019,-1.000594974,0.000267029,3.651087999,202.9512939,101.9862976,3.651087999,0.0087352,1.129367948,0.096087202,2.493103027,2.481261969
PID-1519,1,1,40,51,2,4.747,267,249028,24,132,0.0097,0,60,40,51,300,2,1.000576019,-1.000594974,0.000267029,3.438131094,201.832901,101.235199,3.438131094,0.0105837,1.123404026,0.116420701,2.490143061,2.478027105
PID-1520,1,1,39,51,3,4.785,267,249028,24,132,0.0097,0,60,39,51,300,3,1.000576019,-1.000594974,0.000267029,3.650902033,200.8554993,101.3094025,3.650902033,0.0100201,1.127693057,0.110221103,2.491607904,2.479827881
PID-1521,1,1,39,49,0,7.251,267,249028,24,132,0.0097,0,60,39,49,300,0,1.000576019,-1.000594974,0.000267029,3.50216198,201.1116943,100.7127991,3.50216198,0.009902,1.125910044,0.108921997,2.480803967,2.465728998
PID-1522,1,1,40,49,1,7.258,267,249028,24,132,0.0097,0,60,40,49,300,1,1.000576019,-1.000594974,0.000267029,3.477138996,202.1071014,101.4505005,3.477138996,0.0108148,1.119604945,0.118962802,2.480133057,2.463836908
PID-1523,1,1,40,50,2,7.404,267,249028,24,132,0.0097,0,60,40,50,300,2,1.000576019,-1.000594974,0.000267029,3.43829298,201.9385071,101.4625015,3.43829298,0.0086484,1.132823944,0.095132403,2.486603022,2.475127935
PID-1524,1,1,39,50,3,7.413,267,249028,24,132,0.0097,0,60,39,50,300,3,1.000576019,-1.000594974,0.000267029,3.650944948,200.6365967,100.8419037,3.650944948,0.0086578,1.132845044,0.095235802,2.488219976,2.475800037
PID-1525,1,1,37,50,0,7.332,267,249028,24,132,0.0097,0,60,37,50,300,0,1.000576019,-1.000594974,0.000267029,3.502101898,202.7207947,101.3079987,3.502101898,0.0088506,1.12698102,0.097356603,2.481476068,2.467255116
PID-1526,1,1,38,50,1,7.342,267,249028,24,132,0.0097,0,60,38,50,300,1,1.000576019,-1.000594974,0.000267029,3.476830959,201.5348969,101.2157974,3.476830959,0.0087766,1.126556039,0.096542597,2.486114979,2.472503901
PID-1527,1,1,38,51,2,7.485,267,249028,24,132,0.0097,0,60,38,51,300,2,1.000576019,-1.000594974,0.000267029,3.438308954,201.563797,101.148201,3.438308954,0.0101058,1.12462604,0.111163802,2.496367931,2.488158941
PID-1528,1,1,37,51,3,7.493,267,249028,24,132,0.0097,0,60,37,51,300,3,1.000576019,-1.000594974,0.000267029,3.651669979,202.8126984,101.7967987,3.651669979,0.0097613,1.123684049,0.107374303,2.489837885,2.475250006
PID-1529,1,1,35,50,0,7.311,267,249028,24,132,0.0097,0,60,35,50,300,0,1.000576019,-1.000594974,0.000267029,3.502846956,207.0131073,102.736702,3.502846956,0.0104395,1.117980003,0.114834502,2.483825922,2.46884203
PID-1530,1,1,36,50,1,7.392,267,249028,24,132,0.0097,0,60,36,50,300,1,1.000576019,-1.000594974,0.000267029,3.477519035,206.3984985,102.5397034,3.477519035,0.0086952,1.129389048,0.095647201,2.487426996,2.473052979
PID-1531,1,1,36,51,2,7.464,267,249028,24,132,0.0097,0,60,36,51,300,2,1.000576019,-1.000594974,0.000267029,3.439112902,205.9761963,102.4741974,3.439112902,0.0102253,1.120157957,0.112478301,2.487884998,2.474853992
PID-1532,1,1,35,51,3,7.472,267,249028,24,132,0.0097,0,60,35,51,300,3,1.000576019,-1.000594974,0.000267029,3.651735067,205.1390076,102.407402,3.651735067,0.0086087,1.133157015,0.094695702,2.491516113,2.479370117
PID-1533,1,1,34,50,1,5.834,267,249028,24,132,0.0097,0,60,34,50,300,1,1.000576019,-1.000594974,0.000267029,3.477086067,203.7218933,102.0574036,3.477086067,0.00853,1.128975034,0.093829997,2.486419916,2.473633051
PID-1534,1,1,34,51,2,5.857,267,249028,24,132,0.0097,0,60,34,51,300,2,1.000576019,-1.000594974,0.000267029,3.438545942,203.170105,101.7284012,3.438545942,0.0107783,1.116863012,0.118561298,2.501343012,2.495147943
PID-1535,1,1,33,51,3,5.928,267,249028,24,132,0.0097,0,60,33,51,300,3,1.000576019,-1.000594974,0.000267029,3.651329994,203.0009003,101.7151031,3.651329994,0.010225,1.123280048,0.112475,2.495604992,2.487854004
PID-1536,1,1,31,50,0,5.859,267,249028,24,132,0.0097,0,60,31,50,300,0,1.000576019,-1.000594974,0.000267029,3.502193928,201.813797,101.2682037,3.502193928,0.0099486,1.120161057,0.109434597,2.479064941,2.466460943
PID-1537,1,1,32,51,2,5.948,267,249028,24,132,0.0097,0,60,32,51,300,2,1.000576019,-1.000594974,0.000267029,3.438694954,200.8453979,101.143898,3.438694954,0.0104228,1.121250987,0.114650801,2.49334693,2.481200933
PID-1538,1,1,31,51,3,5.955,267,249028,24,132,0.0097,0,60,31,51,300,3,1.000576019,-1.000594974,0.000267029,3.651166916,200.5274963,100.8713989,3.651166916,0.0097568,1.124758005,0.107324801,2.483154058,2.471924067
PID-1539,1,1,32,49,0,7.197,267,249028,24,132,0.0097,0,60,32,49,300,0,1.000576019,-1.000594974,0.000267029,3.502055883,202.5558014,101.3024979,3.502055883,0.0095929,1.122637033,0.105521902,2.491394043,2.478698969
PID-1540,1,1,33,49,1,7.276,267,249028,24,132,0.0097,0,60,33,49,300,1,1.000576019,-1.000594974,0.000267029,3.477195978,205.1891022,102.2498016,3.477195978,0.0096977,1.126294971,0.106674701,2.488189936,2.47607398
PID-1541,1,1,33,50,2,7.349,267,249028,24,132,0.0097,0,60,33,50,300,2,1.000576019,-1.000594974,0.000267029,3.438504934,201.4131012,101.1876984,3.438504934,0.0100362,1.126525998,0.110398203,2.495116949,2.483733892
PID-1542,1,1,32,50,3,7.359,267,249028,24,132,0.0097,0,60,32,50,300,3,1.000576019,-1.000594974,0.000267029,3.651766062,203.8296967,101.8181,3.651766062,0.0092401,1.129479051,0.101641104,2.49270606,2.483124018
PID-1543,1,1,29,50,0,7.244,267,249028,24,132,0.0097,0,60,29,50,300,0,1.000576019,-1.000594974,0.000267029,3.5017941,201.8370972,101.2076035,3.5017941,0.010439,1.114493966,0.114828996,2.488892078,2.47885108
PID-1544,1,1,30,50,1,7.332,267,249028,24,132,0.0097,0,60,30,50,300,1,1.000576019,-1.000594974,0.000267029,3.476030111,198.155899,100.1222,3.476030111,0.0088153,1.126634955,0.096968301,2.4936831,2.482727051
PID-1545,1,1,30,51,2,7.402,267,249028,24,132,0.0097,0,60,30,51,300,2,1.000576019,-1.000594974,0.000267029,3.438282013,200.1932983,100.8223038,3.438282013,0.0102348,1.121386051,0.112582803,2.489959955,2.479279041
PID-1546,1,1,29,51,3,7.41,267,249028,24,132,0.0097,0,60,29,51,300,3,1.000576019,-1.000594974,0.000267029,3.651508093,200.1112976,100.9765015,3.651508093,0.0087153,1.126971006,0.095868297,2.480437994,2.468261957
PID-1547,1,1,27,50,0,7.37,267,249028,24,132,0.0097,0,60,27,50,300,0,1.000576019,-1.000594974,0.000267029,3.501666069,201.094696,100.9915009,3.501666069,0.0086106,1.134323001,0.094716601,2.480041981,2.464232922
PID-1548,1,1,28,50,1,7.424,267,249028,24,132,0.0097,0,60,28,50,300,1,1.000576019,-1.000594974,0.000267029,3.477063894,204.0068054,102.0431976,3.477063894,0.0086899,1.130882978,0.0955889,2.486327887,2.473876953
PID-1549,1,1,28,51,2,7.524,267,249028,24,132,0.0097,0,60,28,51,300,2,1.000576019,-1.000594974,0.000267029,3.438348055,199.3475037,100.705101,3.438348055,0.0085395,1.130306005,0.093934499,2.487946033,2.476715088
PID-1550,1,1,27,51,3,7.534,267,249028,24,132,0.0097,0,60,27,51,300,3,1.000576019,-1.000594974,0.000267029,3.651582003,200.9859009,101.2759018,3.651582003,0.0085024,1.131247997,0.093526401,2.483031988,2.471190929
PID-1551,1,1,26,51,2,4.831,267,249028,24,132,0.0097,0,60,26,51,300,2,1.000576019,-1.000594974,0.000267029,3.438167095,200.4866028,100.9914017,3.438167095,0.0086912,1.129492044,0.095603198,2.49270606,2.481658936
PID-1552,1,1,25,51,3,4.829,267,249028,24,132,0.0097,0,60,25,51,300,3,1.000576019,-1.000594974,0.000267029,3.651525974,198.1026001,100.3619995,3.651525974,0.0101067,1.122292042,0.111173697,2.485352039,2.475493908
PID-1553,1,1,25,49,0,7.206,267,249028,24,132,0.0097,0,60,25,49,300,0,1.000576019,-1.000594974,0.000267029,3.501274109,198.7554016,100.2108994,3.501274109,0.0087534,1.128402948,0.0962874,2.4871521,2.475708008
PID-1554,1,1,26,49,1,7.248,267,249028,24,132,0.0097,0,60,26,49,300,1,1.000576019,-1.000594974,0.000267029,3.476365089,199.1110992,100.5733032,3.476365089,0.010931,1.115368962,0.120241001,2.491974115,2.480315924
PID-1555,1,1,26,50,2,7.364,267,249028,24,132,0.0097,0,60,26,50,300,2,1.000576019,-1.000594974,0.000267029,3.438069105,199.4342041,100.5907974,3.438069105,0.0086602,1.130265951,0.0952622,2.497498035,2.48425293
PID-1556,1,1,25,50,3,7.372,267,249028,24,132,0.0097,0,60,25,50,300,3,1.000576019,-1.000594974,0.000267029,3.651551962,199.6392975,100.7108002,3.651551962,0.0087153,1.125370026,0.095868297,2.484985113,2.473206043
PID-1557,1,1,23,50,0,7.236,267,249028,24,132,0.0097,0,60,23,50,300,0,1.000576019,-1.000594974,0.000267029,3.501003981,197.0113983,99.76217651,3.501003981,0.0090809,1.123373032,0.099889897,2.492400885,2.478545904
PID-1558,1,1,24,50,1,7.241,267,249028,24,132,0.0097,0,60,24,50,300,1,1.000576019,-1.000594974,0.000267029,3.476376057,199.3802948,100.6072006,3.476376057,0.0098033,1.122804046,0.107836299,2.483947992,2.470366955
PID-1559,1,1,24,51,2,7.388,267,249028,24,132,0.0097,0,60,24,51,300,2,1.000576019,-1.000594974,0.000267029,3.43808794,198.6253967,100.2654037,3.43808794,0.0088691,1.127478004,0.0975601,2.490143061,2.479675055
PID-1560,1,1,23,51,3,7.396,267,249028,24,132,0.0097,0,60,23,51,300,3,1.000576019,-1.000594974,0.000267029,3.65192008,201.5856934,101.2005005,3.65192008,0.0089273,1.12508595,0.098200299,2.49279809,2.479888916
PID-1561,1,1,21,50,0,7.302,267,249028,24,132,0.0097,0,60,21,50,300,0,1.000576019,-1.000594974,0.000267029,3.501240969,198.655304,100.2935028,3.501240969,0.0089099,1.121814966,0.098008901,2.489837885,2.476257086
PID-1562,1,1,22,50,1,7.373,267,249028,24,132,0.0097,0,60,22,50,300,1,1.000576019,-1.000594974,0.000267029,3.476281881,199.4848022,100.6240005,3.476281881,0.0097247,1.12254703,0.106971703,2.489959955,2.478209972
PID-1563,1,1,22,51,2,7.455,267,249028,24,132,0.0097,0,60,22,51,300,2,1.000576019,-1.000594974,0.000267029,3.438437939,201.0153046,101.1928024,3.438437939,0.0087123,1.129871964,0.095835298,2.488189936,2.473449945
PID-1564,1,1,21,51,3,7.463,267,249028,24,132,0.0097,0,60,21,51,300,3,1.000576019,-1.000594974,0.000267029,3.651607037,198.0200958,100.324501,3.651607037,0.0087883,1.124639034,0.096671298,2.500946045,2.492249012
PID-1565,1,1,20,50,1,5.796,267,249028,24,132,0.0097,0,60,20,50,300,1,1.000576019,-1.000594974,0.000267029,3.475974083,196.9644012,99.88773346,3.475974083,0.0086722,1.129291058,0.095394202,2.494658947,2.48526001
PID-1566,1,1,20,51,2,5.874,267,249028,24,132,0.0097,0,60,20,51,300,2,1.000576019,-1.000594974,0.000267029,3.438150883,197.1378021,100.1007996,3.438150883,0.0100627,1.120612025,0.1106897,2.491486073,2.478576899
PID-1567,1,1,19,51,3,5.891,267,249028,24,132,0.0097,0,60,19,51,300,3,1.000576019,-1.000594974,0.000267029,3.650693893,193.9669037,99.00414276,3.650693893,0.0098462,1.124021053,0.108308204,2.489319086,2.475861073
PID-1568,1,1,17,50,0,5.832,267,249028,24,132,0.0097,0,60,17,50,300,0,1.000576019,-1.000594974,0.000267029,3.500124931,191.1148987,97.82325745,3.500124931,0.010398,1.118873,0.114377998,2.490997076,2.480988026
PID-1569,1,1,18,51,2,5.835,267,249028,24,132,0.0097,0,60,18,51,300,2,1.000576019,-1.000594974,0.000267029,3.437247992,191.8674927,98.19444275,3.437247992,0.0084808,1.129580021,0.093288802,2.483336926,2.469360113
PID-1570,1,1,17,51,3,5.926,267,249028,24,132,0.0097,0,60,17,51,300,3,1.000576019,-1.000594974,0.000267029,3.650731087,192.699295,98.76790619,3.650731087,0.0097287,1.122622967,0.107015699,2.478972912,2.467803955
PID-1571,1,1,18,49,0,7.294,267,249028,24,132,0.0097,0,60,18,49,300,0,1.000576019,-1.000594974,0.000267029,3.500643015,192.7772064,98.27243042,3.500643015,0.0101683,1.121860981,0.111851297,2.487365961,2.475006104
PID-1572,1,1,19,49,1,7.358,267,249028,24,132,0.0097,0,60,19,49,300,1,1.000576019,-1.000594974,0.000267029,3.475477934,193.3896942,98.89079285,3.475477934,0.0099379,1.122244,0.1093169,2.491547108,2.482208014
PID-1573,1,1,19,50,2,7.447,267,249028,24,132,0.0097,0,60,19,50,300,2,1.000576019,-1.000594974,0.000267029,3.437860966,195.5431061,99.41696167,3.437860966,0.0103375,1.117048025,0.113712497,2.50109911,2.491118908
PID-1574,1,1,18,50,3,7.457,267,249028,24,132,0.0097,0,60,18,50,300,3,1.000576019,-1.000594974,0.000267029,3.6511271,193.5247955,98.82525635,3.6511271,0.0098131,1.123644948,0.107944101,2.482085943,2.469085932
PID-1575,1,1,15,50,0,7.234,267,249028,24,132,0.0097,0,60,15,50,300,0,1.000576019,-1.000594974,0.000267029,3.500638962,192.8836975,98.51155853,3.500638962,0.0104389,1.114667058,0.114827901,2.494019032,2.482146978
PID-1576,1,1,16,50,1,7.367,267,249028,24,132,0.0097,0,60,16,50,300,1,1.000576019,-1.000594974,0.000267029,3.475307941,191.9709015,98.35444641,3.475307941,0.01003,1.124173999,0.110330001,2.487457037,2.471863031
PID-1577,1,1,16,51,2,7.387,267,249028,24,132,0.0097,0,60,16,51,300,2,1.000576019,-1.000594974,0.000267029,3.437330008,190.8258972,98.09845734,3.437330008,0.0086347,1.126795053,0.0949817,2.495270014,2.481781006
PID-1578,1,1,15,51,3,7.396,267,249028,24,132,0.0097,0,60,15,51,300,3,1.000576019,-1.000594974,0.000267029,3.650943041,191.7962952,98.37677765,3.650943041,0.0088117,1.126917958,0.096928701,2.490082026,2.483215094
PID-1579,1,1,13,50,0,7.22,267,249028,24,132,0.0097,0,60,13,50,300,0,1.000576019,-1.000594974,0.000267029,3.500308037,191.1804962,98.0743866,3.500308037,0.0085245,1.129309058,0.093769498,2.488007069,2.477660894
PID-1580,1,1,14,50,1,7.301,267,249028,24,132,0.0097,0,60,14,50,300,1,1.000576019,-1.000594974,0.000267029,3.475349903,191.2064972,98.08717346,3.475349903,0.0086515,1.124678016,0.095166497,2.487639904,2.475493908
PID-1581,1,1,14,51,2,7.372,267,249028,24,132,0.0097,0,60,14,51,300,2,1.000576019,-1.000594974,0.000267029,3.437269926,191.4768982,98.1640625,3.437269926,0.0085916,1.130789042,0.094507597,2.502655029,2.492949963
PID-1582,1,1,13,51,3,7.381,267,249028,24,132,0.0097,0,60,13,51,300,3,1.000576019,-1.000594974,0.000267029,3.650469065,188.8545074,97.5960083,3.650469065,0.008575,1.13053894,0.094324999,2.494597912,2.485291004
PID-1583,1,1,12,51,2,5.097,267,249028,24,132,0.0097,0,60,12,51,300,2,1.000862002,-1.000499964,0.000343323,3.436841011,188.5865021,97.21643066,3.436841011,0.0096799,1.124199033,0.1064789,2.494231939,2.484649897
PID-1584,1,1,11,51,3,5.132,267,249028,24,132,0.0097,0,60,11,51,300,3,1.000862002,-1.000499964,0.000343323,3.649667025,184.7962952,96.561203,3.649667025,0.0089712,1.121183991,0.098683201,2.500580072,2.49810791
PID-1585,1,1,11,49,0,7.214,267,249028,24,132,0.0097,0,60,11,49,300,0,1.000862002,-1.000499964,0.000343323,3.49970293,187.0112,96.71661377,3.49970293,0.0098709,1.122364998,0.108579896,2.495635986,2.487854004
PID-1586,1,1,12,49,1,7.323,267,249028,24,132,0.0097,0,60,12,49,300,1,1.000862002,-1.000499964,0.000343323,3.474689007,188.9653015,97.24059296,3.474689007,0.0098263,1.121901989,0.108089298,2.480194092,2.469788074
PID-1587,1,1,12,50,2,7.366,267,249028,24,132,0.0097,0,60,12,50,300,2,1.000862002,-1.000499964,0.000343323,3.43698597,188.6024017,97.48074341,3.43698597,0.0086405,1.128723979,0.0950455,2.498016119,2.487670898
PID-1588,1,1,11,50,3,7.375,267,249028,24,132,0.0097,0,60,11,50,300,3,1.000862002,-1.000499964,0.000343323,3.649508953,186.4100037,96.915802,3.649508953,0.0086409,1.127729058,0.095049903,2.492980957,2.482361078
PID-1589,1,1,12,52,0,5.885,267,249028,24,132,0.0097,0,60,12,52,300,0,1.000862002,-1.000499964,0.000343323,3.500178099,190.4172058,97.8846817,3.500178099,0.0086204,1.131018996,0.094824404,2.490143061,2.479003906
PID-1590,1,1,13,52,1,5.963,267,249028,24,132,0.0097,0,60,13,52,300,1,1.000862002,-1.000499964,0.000343323,3.474920034,190.3383942,98.12682343,3.474920034,0.0087053,1.126042008,0.095758297,2.485991955,2.473175049
PID-1591,1,1,13,53,2,5.979,267,249028,24,132,0.0097,0,60,13,53,300,2,1.000862002,-1.000499964,0.000343323,3.435887098,187.3908997,97.36920166,3.435887098,0.0087506,1.122344971,0.096256599,2.493622065,2.483551025
PID-1592,1,1,14,52,0,8.236,268,249028,24,132,0.0097,0,60,14,52,300,0,1.000862002,-1.000499964,0.000343323,3.500174046,190.7910004,98.03491211,3.500174046,0.0087049,1.126453042,0.095753901,2.490906,2.479279041
PID-1593,1,1,15,52,1,8.27,268,249028,24,132,0.0097,0,60,15,52,300,1,1.000862002,-1.000499964,0.000343323,3.475115061,190.1636963,97.98648071,3.475115061,0.0101911,1.118245006,0.112102099,2.487396002,2.47717309
PID-1594,1,1,15,53,2,8.39,268,249028,24,132,0.0097,0,60,15,53,300,2,1.000862002,-1.000499964,0.000343323,3.437444925,192.0428925,98.5005722,3.437444925,0.008601,1.12975502,0.094610997,2.494141102,2.484802008
PID-1595,1,1,14,53,3,8.4,268,249028,24,132,0.0097,0,60,14,53,300,3,1.000862002,-1.000499964,0.000343323,3.650950909,192.341095,98.59168243,3.650950909,0.0087695,1.124477983,0.0964645,2.497710943,2.488495111
PID-1596,1,1,16,52,0,7.271,267,249028,24,132,0.0097,0,60,16,52,300,0,1.000862002,-1.000499964,0.000343323,3.500164986,190.2442932,97.93147278,3.500164986,0.0097845,1.12381196,0.1076295,2.490540028,2.478821039
PID-1597,1,1,17,52,1,7.311,267,249028,24,132,0.0097,0,60,17,52,300,1,1.000862002,-1.000499964,0.000343323,3.475368977,191.0818024,98.21549225,3.475368977,0.0101366,1.120489001,0.111502603,2.493041992,2.484009027
PID-1598,1,1,17,53,2,7.424,267,249028,24,132,0.0097,0,60,17,53,300,2,1.000862002,-1.000499964,0.000343323,3.436911106,189.6179047,97.49442291,3.436911106,0.0100274,1.124130011,0.110301398,2.489959955,2.480437994
PID-1599,1,1,16,53,3,7.434,267,249028,24,132,0.0097,0,60,16,53,300,3,1.000862002,-1.000499964,0.000343323,3.650614023,191.1833038,98.13186646,3.650614023,0.0097515,1.121610999,0.107266501,2.496398926,2.485016108
PID-1600,1,1,18,52,0,7.222,267,249028,24,132,0.0097,0,60,18,52,300,0,1.000862002,-1.000499964,0.000343323,3.500464916,192.0919037,98.37587738,3.500464916,0.0102132,1.120105028,0.112345196,2.487884998,2.480865002
PID-1601,1,1,19,52,1,7.302,267,249028,24,132,0.0097,0,60,19,52,300,1,1.000862002,-1.000499964,0.000343323,3.475795031,194.9109955,99.32260132,3.475795031,0.0103316,1.119040966,0.113647602,2.486541986,2.477631092
PID-1602,1,1,19,53,2,7.376,267,249028,24,132,0.0097,0,60,19,53,300,2,1.000862002,-1.000499964,0.000343323,3.437530041,192.2415009,98.40572357,3.437530041,0.0086112,1.12924099,0.094723202,2.491455078,2.479156017
PID-1603,1,1,18,53,3,7.385,267,249028,24,132,0.0097,0,60,18,53,300,3,1.000862002,-1.000499964,0.000343323,3.65072298,190.5632935,97.87763977,3.65072298,0.0098049,1.123550057,0.107853897,2.484100103,2.472930908
PID-1604,1,1,20,52,0,7.24,267,249028,24,132,0.0097,0,60,20,52,300,0,1.000862002,-1.000499964,0.000343323,3.501224995,194.1278992,99.04409027,3.501224995,0.008755,1.124261975,0.096304998,2.492888927,2.478240967
PID-1605,1,1,21,52,1,7.332,267,249028,24,132,0.0097,0,60,21,52,300,1,1.000862002,-1.000499964,0.000343323,3.476211071,196.9689941,99.90361023,3.476211071,0.0090914,1.123182058,0.100005403,2.489716053,2.477294922
PID-1606,1,1,21,53,2,7.392,267,249028,24,132,0.0097,0,60,21,53,300,2,1.000862002,-1.000499964,0.000343323,3.438101053,195.2593994,99.42082214,3.438101053,0.0086711,1.129052997,0.095382102,2.485198975,2.473999023
PID-1607,1,1,20,53,3,7.4,267,249028,24,132,0.0097,0,60,20,53,300,3,1.000862002,-1.000499964,0.000343323,3.651448965,193.1378021,98.7927475,3.651448965,0.008925,1.12291503,0.098174997,2.487731934,2.475342035
PID-1608,1,1,22,52,0,7.334,267,249028,24,132,0.0097,0,60,22,52,300,0,1.000862002,-1.000499964,0.000343323,3.501518965,197.9703064,100.0914001,3.501518965,0.0087906,1.127882004,0.0966966,2.487304926,2.474976063
PID-1609,1,1,23,52,1,7.441,267,249028,24,132,0.0097,0,60,23,52,300,1,1.000862002,-1.000499964,0.000343323,3.476960897,200.677002,101.2468033,3.476960897,0.0086977,1.130565047,0.095674701,2.486541986,2.473937988
PID-1610,1,1,23,53,2,7.488,267,249028,24,132,0.0097,0,60,23,53,300,2,1.000862002,-1.000499964,0.000343323,3.438385963,198.4456024,100.3317032,3.438385963,0.010064,1.122349024,0.110703997,2.493164063,2.482573986
PID-1611,1,1,22,53,3,7.496,267,249028,24,132,0.0097,0,60,22,53,300,3,1.000862002,-1.000499964,0.000343323,3.652170897,197.9506073,100.3955994,3.652170897,0.0104837,1.116544962,0.115320697,2.481658936,2.467163086
PID-1612,1,1,24,52,0,7.227,267,249028,24,132,0.0097,0,60,24,52,300,0,1.000862002,-1.000499964,0.000343323,3.501764059,199.696106,100.577301,3.501764059,0.0098566,1.123054981,0.1084226,2.489166021,2.479218006
PID-1613,1,1,25,52,1,7.331,267,249028,24,132,0.0097,0,60,25,52,300,1,1.000862002,-1.000499964,0.000343323,3.476799011,200.0919037,100.8354034,3.476799011,0.0105321,1.118250012,0.115853101,2.493957996,2.480652094
PID-1614,1,1,25,53,2,7.381,267,249028,24,132,0.0097,0,60,25,53,300,2,1.000862002,-1.000499964,0.000343323,3.438040972,197.4394073,99.96967316,3.438040972,0.0101496,1.121883035,0.111645602,2.497925043,2.487670898
PID-1615,1,1,24,53,3,7.391,267,249028,24,132,0.0097,0,60,24,53,300,3,1.000862002,-1.000499964,0.000343323,3.651766062,198.2120056,100.336998,3.651766062,0.0086356,1.13045001,0.094991602,2.489837885,2.480346918
PID-1616,1,1,26,52,0,7.32,267,249028,24,132,0.0097,0,60,26,52,300,0,1.000862002,-1.000499964,0.000343323,3.502255917,201.7236023,101.0549011,3.502255917,0.0087037,1.128610015,0.095740698,2.48449707,2.473297119
PID-1617,1,1,27,52,1,7.401,267,249028,24,132,0.0097,0,60,27,52,300,1,1.000862002,-1.000499964,0.000343323,3.477212906,202.8459015,101.7097015,3.477212906,0.0085341,1.133538008,0.093875103,2.488585949,2.472533941
PID-1618,1,1,27,53,2,7.475,267,249028,24,132,0.0097,0,60,27,53,300,2,1.000862002,-1.000499964,0.000343323,3.438905954,202.8500061,101.6037979,3.438905954,0.0088158,1.128669024,0.096973799,2.484710932,2.4715271
PID-1619,1,1,26,53,3,7.484,267,249028,24,132,0.0097,0,60,26,53,300,3,1.000862002,-1.000499964,0.000343323,3.652396917,201.1533966,101.0969009,3.652396917,0.008589,1.13201201,0.094479002,2.495177984,2.485106945
PID-1620,1,1,28,52,0,7.2,267,249028,24,132,0.0097,0,60,28,52,300,0,1.000862002,-1.000499964,0.000343323,3.502361059,201.5200958,100.8979034,3.502361059,0.0086368,1.129420042,0.095004797,2.491240978,2.480376959
PID-1621,1,1,29,52,1,7.282,267,249028,24,132,0.0097,0,60,29,52,300,1,1.000862002,-1.000499964,0.000343323,3.476943016,199.3753967,100.7076035,3.476943016,0.0086686,1.126914978,0.095354602,2.493865967,2.480468988
