GROUP,,,,,,,,,,,,,,"[u'580:X_Voq(0mT)', u'4325:NB_Uout@0mT']"
DISTANCE,,,,,,,,,,,,,,near

RULE,MVBIN,SBIN,HBIN,Parameter, SBIN,HBIN,DIE_X,DIE_Y,SITE,TIME,TOTAL_TESTS,LOT_ID,WAFER_ID,1:rule5,1:rule5_zscore
PID-1685,0,1,1,PID-1685,1,1,43,55,2,8.397,268,249028,24,0.901179649666,-0.428279010882
PID-1686,0,1,1,PID-1686,1,1,42,55,3,8.406,268,249028,24,0.430833040269,-1.34881868628
PID-1687,0,1,1,PID-1687,1,1,40,54,0,7.362,267,249028,24,0.769373083689,-0.654027013404
PID-1688,0,1,1,PID-1688,1,1,41,54,1,7.394,267,249028,24,0.356528612252,-1.54035809924
PID-1689,0,1,1,PID-1689,1,1,41,55,2,7.515,267,249028,24,1.62320531159,0.620434101355
PID-169,0,1,1,PID-169,1,1,29,16,1,7.235,267,249028,24,0.717717002425,-0.748030540025
PID-1690,0,1,1,PID-1690,1,1,40,55,3,7.529,267,249028,24,0.412589262296,-1.39340289644
PID-1691,0,1,1,PID-1691,1,1,37,54,0,7.258,267,249028,24,1.21818378143,0.060963862348
PID-1692,0,1,1,PID-1692,1,1,38,54,1,7.284,267,249028,24,0.351812470008,-1.55416947981
PID-1693,0,1,1,PID-1693,1,1,38,55,2,7.41,267,249028,24,2.20429058833,1.35350146979
PID-1694,0,1,1,PID-1694,1,1,37,55,3,7.419,267,249028,24,0.549556372754,-1.07867087696
PID-1695,0,1,1,PID-1695,1,1,35,54,0,7.341,267,249028,24,1.1942454163,0.0258827546822
PID-1696,0,1,1,PID-1696,1,1,36,54,1,7.374,267,249028,24,1.02589210073,-0.229511716934
PID-1697,0,1,1,PID-1697,1,1,36,55,2,7.494,267,249028,24,1.13479765981,-0.0630292325327
PID-1698,0,1,1,PID-1698,1,1,35,55,3,7.502,267,249028,24,1.35534484798,0.256529545568
PID-1699,0,1,1,PID-1699,1,1,33,54,0,7.261,267,249028,24,0.898829240588,-0.433232394152
PID-17,0,1,1,PID-17,1,1,39,11,3,7.595,267,249028,24,1.79757229985,0.84658936783
PID-170,0,1,1,PID-170,1,1,29,17,2,7.386,267,249028,24,0.698356930214,-0.783224079858
PID-1700,0,1,1,PID-1700,1,1,34,54,1,7.304,267,249028,24,0.221966098761,-1.97136860791
PID-1701,0,1,1,PID-1701,1,1,34,55,2,7.415,267,249028,24,0.875130508467,-0.471460314404
PID-1702,0,1,1,PID-1702,1,1,33,55,3,7.423,267,249028,24,1.52044975996,0.483089917233
PID-1703,0,1,1,PID-1703,1,1,30,54,0,7.32,267,249028,24,0.542078428467,-1.09356723433
PID-1704,0,1,1,PID-1704,1,1,31,54,1,7.392,267,249028,24,0.739267499105,-0.707860830238
PID-1705,0,1,1,PID-1705,1,1,31,55,2,7.477,267,249028,24,0.686835041411,-0.805702914281
PID-1706,0,1,1,PID-1706,1,1,30,55,3,7.485,267,249028,24,1.30240427415,0.181765394638
PID-1707,0,1,1,PID-1707,1,1,28,54,0,7.275,267,249028,24,2.22404650663,1.37777299285
PID-1708,0,1,1,PID-1708,1,1,29,54,1,7.304,267,249028,24,0.746239209485,-0.695204739742
PID-1709,0,1,1,PID-1709,1,1,29,55,2,7.431,267,249028,24,1.56544644507,0.543444614416
PID-171,0,1,1,PID-171,1,1,28,17,3,7.397,267,249028,24,0.554268282876,-1.06809560176
PID-1710,0,1,1,PID-1710,1,1,28,55,3,7.44,267,249028,24,0.776135267663,-0.641614530568
PID-1711,0,1,1,PID-1711,1,1,26,54,0,7.243,267,249028,24,1.67892121243,0.692663490821
PID-1712,0,1,1,PID-1712,1,1,27,54,1,7.322,267,249028,24,0.69039488537,-0.798187803818
PID-1713,0,1,1,PID-1713,1,1,27,55,2,7.399,267,249028,24,0.60323261667,-0.967133302832
PID-1714,0,1,1,PID-1714,1,1,26,55,3,7.408,267,249028,24,1.72356833948,0.751233603285
PID-1715,0,1,1,PID-1715,1,1,23,54,0,7.34,267,249028,24,1.65998557359,0.667793728665
PID-1716,0,1,1,PID-1716,1,1,24,54,1,7.471,267,249028,24,0.514995595312,-1.15426583504
PID-1717,0,1,1,PID-1717,1,1,24,55,2,7.494,267,249028,24,0.928932574996,-0.384026906022
PID-1718,0,1,1,PID-1718,1,1,23,55,3,7.513,267,249028,24,1.28548200567,0.157554292886
PID-1719,0,1,1,PID-1719,1,1,21,54,0,7.368,267,249028,24,1.42616792106,0.355099781971
PID-172,0,1,1,PID-172,1,1,30,16,0,7.237,267,249028,24,1.14380555195,-0.0495774804738
PID-1720,0,1,1,PID-1720,1,1,22,54,1,7.414,267,249028,24,2.37229621658,1.55585816149
PID-1721,0,1,1,PID-1721,1,1,22,55,2,7.525,267,249028,24,1.15678644766,-0.0302203830982
PID-1722,0,1,1,PID-1722,1,1,21,55,3,7.536,267,249028,24,1.14402534291,-0.0480854192346
PID-1723,0,1,1,PID-1723,1,1,19,54,0,7.28,267,249028,24,1.40743388218,0.328890598304
PID-1724,0,1,1,PID-1724,1,1,20,54,1,7.375,267,249028,24,0.948019648412,-0.351615214165
PID-1725,0,1,1,PID-1725,1,1,20,55,2,7.432,267,249028,24,0.972958629066,-0.313114021553
PID-1726,0,1,1,PID-1726,1,1,19,55,3,7.441,267,249028,24,1.01428368438,-0.246709258413
PID-1727,0,1,1,PID-1727,1,1,16,54,0,7.288,267,249028,24,0.540049920475,-1.09784315212
PID-1728,0,1,1,PID-1728,1,1,17,54,1,7.293,267,249028,24,2.32535811908,1.49958400789
PID-1729,0,1,1,PID-1729,1,1,17,55,2,7.441,267,249028,24,1.93908419738,1.02655218003
PID-173,0,1,1,PID-173,1,1,31,16,1,7.283,267,249028,24,1.06104945437,-0.173760534645
PID-1730,0,1,1,PID-1730,1,1,16,55,3,7.45,267,249028,24,1.80311681703,0.854271187406
PID-1731,0,1,1,PID-1731,1,1,14,54,0,7.4,267,249028,24,1.6748765868,0.687434808692
PID-1732,0,1,1,PID-1732,1,1,15,54,1,7.493,267,249028,24,2.85938914507,2.1262173816
PID-1733,0,1,1,PID-1733,1,1,15,55,2,7.553,267,249028,24,0.957528624824,-0.337128054828
PID-1734,0,1,1,PID-1734,1,1,14,55,3,7.562,267,249028,24,1.91817426064,1.00016971836
PID-1735,0,1,1,PID-1735,1,1,13,54,1,4.78,267,249028,24,0.609008621877,-0.955082782219
PID-1736,0,1,1,PID-1736,1,1,13,55,2,4.794,267,249028,24,1.96359198506,1.05661103294
PID-1737,0,1,1,PID-1737,1,1,14,56,0,5.887,267,249028,24,0.370176056928,-1.50233139106
PID-1738,0,1,1,PID-1738,1,1,15,56,1,5.938,267,249028,24,1.46757125765,0.411258519045
PID-1739,0,1,1,PID-1739,1,1,15,57,2,5.981,267,249028,24,2.31782696152,1.48998024113
PID-174,0,1,1,PID-174,1,1,31,17,2,7.392,267,249028,24,0.843520596223,-0.525421661308
PID-1740,0,1,1,PID-1740,1,1,16,56,0,5.961,267,249028,24,2.01708310447,1.12389531296
PID-1741,0,1,1,PID-1741,1,1,17,56,1,6.011,267,249028,24,1.61286714741,0.605899200379
PID-1742,0,1,1,PID-1742,1,1,17,57,2,6.059,267,249028,24,1.52881671403,0.493861032209
PID-1743,0,1,1,PID-1743,1,1,19,56,0,5.855,267,249028,24,1.36659631549,0.271916037113
PID-1744,0,1,1,PID-1744,1,1,20,56,1,5.861,267,249028,24,1.25166944737,0.108777980664
PID-1745,0,1,1,PID-1745,1,1,20,57,2,5.948,267,249028,24,0.877838570935,-0.468118132443
PID-1746,0,1,1,PID-1746,1,1,21,56,0,7.246,267,249028,24,0.124648027131,-2.41897935606
PID-1747,0,1,1,PID-1747,1,1,22,56,1,7.346,267,249028,24,0.243548578257,-1.89074349006
PID-1748,0,1,1,PID-1748,1,1,22,57,2,7.398,267,249028,24,1.5928450732,0.579393236264
PID-1749,0,1,1,PID-1749,1,1,21,57,3,7.407,267,249028,24,2.27206528543,1.43581817664
PID-175,0,1,1,PID-175,1,1,30,17,3,7.404,267,249028,24,1.08107188746,-0.143124889881
PID-1750,0,1,1,PID-1750,1,1,23,56,0,7.295,267,249028,24,1.02155888134,-0.235756341052
PID-1751,0,1,1,PID-1751,1,1,24,56,1,7.342,267,249028,24,0.921088701017,-0.395443860377
PID-1752,0,1,1,PID-1752,1,1,24,57,2,7.451,267,249028,24,0.560808771485,-1.05547527228
PID-1753,0,1,1,PID-1753,1,1,23,57,3,7.459,267,249028,24,1.2372774302,0.0885515277418
PID-1754,0,1,1,PID-1754,1,1,26,56,0,5.946,267,249028,24,1.64381230476,0.646784037302
PID-1755,0,1,1,PID-1755,1,1,27,56,1,5.979,267,249028,24,0.826263609711,-0.554475957994
PID-1756,0,1,1,PID-1756,1,1,27,57,2,6.039,267,249028,24,1.12689436762,-0.0750217799386
PID-1757,0,1,1,PID-1757,1,1,28,56,0,7.307,267,249028,24,1.20959251448,0.0478394736146
PID-1758,0,1,1,PID-1758,1,1,29,56,1,7.38,267,249028,24,0.990836810576,-0.284507582372
PID-1759,0,1,1,PID-1759,1,1,29,57,2,7.458,267,249028,24,1.05198719944,-0.189167198292
PID-176,0,1,1,PID-176,1,1,33,16,0,5.942,267,249028,24,2.81104073016,2.07089877883
PID-1760,0,1,1,PID-1760,1,1,28,57,3,7.467,267,249028,24,2.19010192102,1.33648048012
PID-1761,0,1,1,PID-1761,1,1,30,56,0,7.347,267,249028,24,1.25455621295,0.113101256318
PID-1762,0,1,1,PID-1762,1,1,31,56,1,7.384,267,249028,24,0.595660146215,-0.983301927947
PID-1763,0,1,1,PID-1763,1,1,31,57,2,7.501,267,249028,24,1.10807867777,-0.102129518418
PID-1764,0,1,1,PID-1764,1,1,30,57,3,7.509,267,249028,24,0.950745989165,-0.34839066393
PID-1765,0,1,1,PID-1765,1,1,33,56,0,5.834,267,249028,24,2.0017647474,1.1040083686
PID-1766,0,1,1,PID-1766,1,1,34,56,1,5.847,267,249028,24,1.11939539005,-0.0855430090486
PID-1767,0,1,1,PID-1767,1,1,34,57,2,5.928,267,249028,24,0.502034753053,-1.18085675936
PID-1768,0,1,1,PID-1768,1,1,35,56,0,7.276,267,249028,24,1.40869519824,0.33027302417
PID-1769,0,1,1,PID-1769,1,1,36,56,1,7.408,267,249028,24,1.90058223528,0.977494621037
PID-177,0,1,1,PID-177,1,1,34,16,1,5.944,267,249028,24,2.10392229939,1.23011284645
PID-1770,0,1,1,PID-1770,1,1,36,57,2,7.427,267,249028,24,1.16195925163,-0.0227980225736
PID-1771,0,1,1,PID-1771,1,1,35,57,3,7.436,267,249028,24,0.830265511357,-0.547614619423
PID-1772,0,1,1,PID-1772,1,1,37,56,0,8.418,268,249028,24,1.25502885718,0.114541496636
PID-1773,0,1,1,PID-1773,1,1,38,56,1,8.535,268,249028,24,2.52342169015,1.73504598112
PID-1774,0,1,1,PID-1774,1,1,38,57,2,8.571,268,249028,24,2.16072149249,1.2999193475
PID-1775,0,1,1,PID-1775,1,1,37,57,3,8.58,268,249028,24,0.764074749094,-0.662926795527
PID-1776,0,1,1,PID-1776,1,1,40,56,0,6.112,267,249028,24,0.837276278939,-0.53564451992
PID-1777,0,1,1,PID-1777,1,1,41,56,1,6.19,267,249028,24,0.392718604011,-1.44436628003
PID-1778,0,1,1,PID-1778,1,1,41,57,2,6.206,267,249028,24,1.40750329266,0.328890598304
PID-1779,0,1,1,PID-1779,1,1,42,56,0,7.235,267,249028,24,2.49965219865,1.70672129474
PID-178,0,1,1,PID-178,1,1,34,17,2,6.039,267,249028,24,0.577710240962,-1.02011935884
PID-1780,0,1,1,PID-1780,1,1,43,56,1,7.348,267,249028,24,1.37613373835,0.285866240815
PID-1781,0,1,1,PID-1781,1,1,43,57,2,7.386,267,249028,24,1.05439902104,-0.184538874215
PID-1782,0,1,1,PID-1782,1,1,42,57,3,7.395,267,249028,24,0.788629079213,-0.620461577706
PID-1783,0,1,1,PID-1783,1,1,44,56,0,7.253,267,249028,24,1.18258469578,0.00824139188365
PID-1784,0,1,1,PID-1784,1,1,45,56,1,7.304,267,249028,24,2.21033300783,1.36078834806
PID-1785,0,1,1,PID-1785,1,1,45,57,2,7.413,267,249028,24,1.11924713529,-0.0855430090486
PID-1786,0,1,1,PID-1786,1,1,44,57,3,7.421,267,249028,24,0.769148189218,-0.654027013404
PID-1787,0,2,2,PID-1787,2,2,47,56,0,5.939,267,249028,24,1.72705358262,0.756417870882
PID-1788,0,1,1,PID-1788,1,1,48,56,1,5.957,267,249028,24,1.16167620451,-0.0227980225736
PID-1789,0,1,1,PID-1789,1,1,48,57,2,6.033,267,249028,24,0.384607158439,-1.4652029621
PID-179,0,1,1,PID-179,1,1,35,16,0,7.243,267,249028,24,0.175912864352,-2.16045639837
PID-1790,0,1,1,PID-1790,1,1,49,56,0,5.875,267,249028,24,2.01775538128,1.12389531296
PID-1791,0,1,1,PID-1791,1,1,50,56,1,5.927,267,249028,24,1.53199435162,0.497895514836
PID-1792,0,1,1,PID-1792,1,1,49,57,3,5.97,267,249028,24,1.86087204601,0.926895975497
PID-1793,0,1,1,PID-1793,1,1,48,58,0,5.843,267,249028,24,1.53330560163,0.500583758423
PID-1794,0,1,1,PID-1794,1,1,49,58,1,5.845,267,249028,24,2.65766434826,1.89219846735
PID-1795,0,1,1,PID-1795,1,1,48,59,3,5.937,267,249028,24,2.09032869131,1.21412746948
PID-1796,0,1,1,PID-1796,1,1,47,59,2,4.757,267,249028,24,1.25125534095,0.108777980664
PID-1797,0,2,2,PID-1797,2,2,46,59,3,4.795,267,249028,24,0.758596233746,-0.673644200491
PID-1798,0,2,2,PID-1798,2,2,46,57,0,7.295,267,249028,24,1.15689587926,-0.0302203830982
PID-1799,0,1,1,PID-1799,1,1,47,57,1,7.308,267,249028,24,1.92463247937,1.00771538663
PID-18,0,1,1,PID-18,1,1,37,10,0,8.447,268,249028,24,1.03351504781,-0.217053039517
PID-180,0,1,1,PID-180,1,1,36,16,1,7.297,267,249028,24,1.68618254782,0.703109690261
PID-1800,0,1,1,PID-1800,1,1,47,58,2,7.447,267,249028,24,0.735880139411,-0.715119583188
PID-1801,0,2,2,PID-1801,2,2,46,58,3,7.455,267,249028,24,1.56598248293,0.543444614416
PID-1802,0,1,1,PID-1802,1,1,44,58,0,7.33,267,249028,24,0.612998326219,-0.949081496525
PID-1803,0,1,1,PID-1803,1,1,45,58,1,7.414,267,249028,24,0.854249276944,-0.506767350474
PID-1804,0,1,1,PID-1804,1,1,45,59,2,7.485,267,249028,24,0.707134921962,-0.766493821038
PID-1805,0,1,1,PID-1805,1,1,44,59,3,7.494,267,249028,24,2.32820511257,1.50318350538
PID-1806,0,1,1,PID-1806,1,1,42,58,0,7.333,267,249028,24,0.866501223422,-0.48654362324
PID-1807,0,1,1,PID-1807,1,1,43,58,1,7.364,267,249028,24,0.276690036112,-1.77878017869
PID-1808,0,1,1,PID-1808,1,1,43,59,2,7.486,267,249028,24,0.402322560586,-1.41868882791
PID-1809,0,1,1,PID-1809,1,1,42,59,3,7.495,267,249028,24,1.22320296358,0.0682393601856
PID-181,0,1,1,PID-181,1,1,36,17,2,7.4,267,249028,24,1.27978803908,0.148981435737
PID-1810,0,1,1,PID-1810,1,1,41,58,1,5.848,267,249028,24,1.39036990327,0.305337539486
PID-1811,0,1,1,PID-1811,1,1,41,59,2,5.937,267,249028,24,1.02427754236,-0.23107191204
PID-1812,0,1,1,PID-1812,1,1,40,59,3,5.942,267,249028,24,1.62954447121,0.628349459505
PID-1813,0,1,1,PID-1813,1,1,38,58,0,5.854,267,249028,24,0.863750194041,-0.491587375424
PID-1814,0,1,1,PID-1814,1,1,39,59,2,5.931,267,249028,24,1.40632805974,0.327507836397
PID-1815,0,1,1,PID-1815,1,1,38,59,3,5.948,267,249028,24,0.599857599229,-0.975202994245
PID-1816,0,1,1,PID-1816,1,1,39,57,0,7.25,267,249028,24,2.10455175825,1.23134147804
PID-1817,0,1,1,PID-1817,1,1,40,57,1,7.382,267,249028,24,2.42867628755,1.62258912877
PID-1818,0,1,1,PID-1818,1,1,40,58,2,7.403,267,249028,24,1.42013152592,0.346836101219
PID-1819,0,1,1,PID-1819,1,1,39,58,3,7.412,267,249028,24,0.842206484871,-0.527123107064
PID-182,0,1,1,PID-182,1,1,35,17,3,7.413,267,249028,24,1.21731054613,0.0595074120199
PID-1820,0,1,1,PID-1820,1,1,37,58,1,5.879,267,249028,24,1.5925372275,0.579393236264
PID-1821,0,1,1,PID-1821,1,1,37,59,2,5.881,267,249028,24,1.35323250726,0.253727302936
PID-1822,0,1,1,PID-1822,1,1,36,59,3,5.972,267,249028,24,1.02661348536,-0.227952160364
PID-1823,0,1,1,PID-1823,1,1,34,58,0,7.246,267,249028,24,2.08803749204,1.2116659985
PID-1824,0,1,1,PID-1824,1,1,35,58,1,7.256,267,249028,24,0.207159222894,-2.02566220195
PID-1825,0,1,1,PID-1825,1,1,35,59,2,7.399,267,249028,24,1.96320183251,1.05661103294
PID-1826,0,1,1,PID-1826,1,1,34,59,3,7.407,267,249028,24,1.62823407726,0.627030854816
PID-1827,0,1,1,PID-1827,1,1,33,59,2,4.803,267,249028,24,1.1781981302,0.00234566211777
PID-1828,0,1,1,PID-1828,1,1,32,59,3,4.838,267,249028,24,2.1319492051,1.26446059927
PID-1829,0,1,1,PID-1829,1,1,32,57,0,7.425,267,249028,24,0.532848092013,-1.11503668026
PID-183,0,1,1,PID-183,1,1,37,16,0,7.221,267,249028,24,0.117090828707,-2.46046675055
PID-1830,0,1,1,PID-1830,1,1,33,57,1,7.507,267,249028,24,0.930223980547,-0.380771946947
PID-1831,0,1,1,PID-1831,1,1,33,58,2,7.577,267,249028,24,0.930270724575,-0.380771946947
PID-1832,0,1,1,PID-1832,1,1,32,58,3,7.587,267,249028,24,0.449156930328,-1.30296753836
PID-1833,0,1,1,PID-1833,1,1,30,58,0,7.345,267,249028,24,1.74720427089,0.782286916638
PID-1834,0,1,1,PID-1834,1,1,31,58,1,7.441,267,249028,24,0.697039429371,-0.785089746226
PID-1835,0,1,1,PID-1835,1,1,31,59,2,7.504,267,249028,24,0.685015615515,-0.807585197687
PID-1836,0,1,1,PID-1836,1,1,30,59,3,7.517,267,249028,24,2.66561893616,1.90152985834
PID-1837,0,1,1,PID-1837,1,1,28,58,0,7.265,267,249028,24,1.28533704295,0.157554292886
PID-1838,0,1,1,PID-1838,1,1,29,58,1,7.362,267,249028,24,0.861577526228,-0.494954363784
PID-1839,0,1,1,PID-1839,1,1,29,59,2,7.422,267,249028,24,0.949449308571,-0.350002566879
PID-184,0,1,1,PID-184,1,1,38,16,1,7.226,267,249028,24,0.377732678228,-1.48365885827
PID-1840,0,1,1,PID-1840,1,1,28,59,3,7.431,267,249028,24,0.46266258012,-1.27226162244
PID-1841,0,1,1,PID-1841,1,1,27,58,1,5.857,267,249028,24,1.24220183101,0.0957849985593
PID-1842,0,1,1,PID-1842,1,1,27,59,2,5.949,267,249028,24,1.37519081544,0.284472812239
PID-1843,0,1,1,PID-1843,1,1,26,59,3,5.954,267,249028,24,0.419150898225,-1.37592609831
PID-1844,0,1,1,PID-1844,1,1,24,58,0,5.862,267,249028,24,1.35061075746,0.249521206258
PID-1845,0,1,1,PID-1845,1,1,25,59,2,5.887,267,249028,24,1.48559463797,0.435748051227
PID-1846,0,1,1,PID-1846,1,1,24,59,3,5.956,267,249028,24,0.231376142719,-1.9340563671
PID-1847,0,1,1,PID-1847,1,1,25,57,0,7.221,267,249028,24,1.63338537161,0.633621402216
PID-1848,0,1,1,PID-1848,1,1,26,57,1,7.227,267,249028,24,1.58714362157,0.572750593328
PID-1849,0,1,1,PID-1849,1,1,26,58,2,7.373,267,249028,24,0.439371948432,-1.32695088855
PID-185,0,1,1,PID-185,1,1,38,17,2,7.382,267,249028,24,1.93467466286,1.02027756889
PID-1850,0,1,1,PID-1850,1,1,25,58,3,7.382,267,249028,24,1.99620228729,1.09778531266
PID-1851,0,1,1,PID-1851,1,1,22,58,0,7.325,267,249028,24,1.48781822091,0.438463053064
PID-1852,0,1,1,PID-1852,1,1,23,58,1,7.403,267,249028,24,0.360400428534,-1.52939783935
PID-1853,0,1,1,PID-1853,1,1,23,59,2,7.479,267,249028,24,0.380982154619,-1.47572310308
PID-1854,0,1,1,PID-1854,1,1,22,59,3,7.487,267,249028,24,0.688404779726,-0.801942562329
PID-1855,0,1,1,PID-1855,1,1,20,58,0,8.243,268,249028,24,0.890350307795,-0.446478086084
PID-1856,0,1,1,PID-1856,1,1,21,58,1,8.324,268,249028,24,0.828579324345,-0.551043340256
PID-1857,0,1,1,PID-1857,1,1,21,59,2,8.4,268,249028,24,2.08762115531,1.21043504358
PID-1858,0,1,1,PID-1858,1,1,20,59,3,8.409,268,249028,24,1.38721590562,0.301170851482
PID-1859,0,1,1,PID-1859,1,1,19,59,2,4.782,267,249028,24,0.9648079978,-0.325901316614
PID-186,0,1,1,PID-186,1,1,37,17,3,7.441,267,249028,24,1.27829533948,0.147551200029
PID-1860,0,1,1,PID-1860,1,1,18,59,3,4.817,267,249028,24,1.12401512466,-0.0780251867561
PID-1861,0,1,1,PID-1861,1,1,18,57,0,7.254,267,249028,24,1.97003177509,1.06535995716
PID-1862,0,1,1,PID-1862,1,1,19,57,1,7.298,267,249028,24,2.71936448377,1.96437494338
PID-1863,0,1,1,PID-1863,1,1,19,58,2,7.406,267,249028,24,1.38577737665,0.298391329901
PID-1864,0,1,1,PID-1864,1,1,18,58,3,7.415,267,249028,24,0.592995210355,-0.989395546588
PID-1865,0,1,1,PID-1865,1,1,16,58,0,7.673,267,249028,24,1.24479277285,0.098675345848
PID-1866,0,1,1,PID-1866,1,1,17,58,1,7.723,267,249028,24,0.732272206784,-0.720576549503
PID-1867,0,1,1,PID-1867,1,1,17,59,2,7.826,267,249028,24,0.561979569097,-1.05337920645
PID-1868,0,1,1,PID-1868,1,1,16,59,3,7.835,267,249028,24,0.767236458021,-0.657583528216
PID-1869,0,1,1,PID-1869,1,1,17,60,0,5.842,267,249028,24,1.88881031497,0.962345716807
PID-187,0,1,1,PID-187,1,1,40,16,0,5.851,267,249028,24,1.20163561665,0.0361422167507
PID-1870,0,1,1,PID-1870,1,1,18,60,1,5.869,267,249028,24,1.61685249345,0.611188143957
PID-1871,0,1,1,PID-1871,1,1,18,61,2,5.937,267,249028,24,1.19140486172,0.0214788108268
PID-1872,0,1,1,PID-1872,1,1,19,60,0,7.313,267,249028,24,0.944934054635,-0.358073277922
PID-1873,0,1,1,PID-1873,1,1,20,60,1,7.449,267,249028,24,1.0778064609,-0.149233372533
PID-1874,0,1,1,PID-1874,1,1,20,61,2,7.466,267,249028,24,1.61493900927,0.608544177702
PID-1875,0,1,1,PID-1875,1,1,19,61,3,7.475,267,249028,24,0.436451619132,-1.33420982649
PID-1876,0,1,1,PID-1876,1,1,21,60,0,7.222,267,249028,24,0.879008876454,-0.464779430614
PID-1877,0,1,1,PID-1877,1,1,22,60,1,7.332,267,249028,24,1.30153809886,0.180344393902
PID-1878,0,1,1,PID-1878,1,1,22,61,2,7.375,267,249028,24,1.05196420571,-0.189167198292
PID-1879,0,1,1,PID-1879,1,1,21,61,3,7.383,267,249028,24,2.40513347639,1.59522273268
PID-188,0,1,1,PID-188,1,1,41,16,1,5.853,267,249028,24,2.71865835034,1.96321335287
PID-1880,0,1,1,PID-1880,1,1,23,60,0,7.271,267,249028,24,1.19312753212,0.0244152442871
PID-1881,0,1,1,PID-1881,1,1,24,60,1,7.373,267,249028,24,0.670927251389,-0.835990951849
PID-1882,0,1,1,PID-1882,1,1,24,61,2,7.424,267,249028,24,1.2338532108,0.0827568840924
PID-1883,0,1,1,PID-1883,1,1,23,61,3,7.433,267,249028,24,0.579837121021,-1.01599779126
PID-1884,0,1,1,PID-1884,1,1,25,60,0,7.252,267,249028,24,0.139794800248,-2.33575003738
PID-1885,0,1,1,PID-1885,1,1,26,60,1,7.283,267,249028,24,0.867321681478,-0.48486415911
PID-1886,0,1,1,PID-1886,1,1,26,61,2,7.405,267,249028,24,0.994181046564,-0.278180993067
PID-1887,0,1,1,PID-1887,1,1,25,61,3,7.414,267,249028,24,1.62778525943,0.625712001886
PID-1888,0,1,1,PID-1888,1,1,27,60,0,7.313,267,249028,24,0.75166464764,-0.686200579965
PID-1889,0,1,1,PID-1889,1,1,28,60,1,7.373,267,249028,24,2.05063678679,1.16478543963
PID-189,0,1,1,PID-189,1,1,41,17,2,5.948,267,249028,24,2.20982279312,1.35957419263
PID-1890,0,1,1,PID-1890,1,1,28,61,2,7.466,267,249028,24,0.273891365456,-1.78856830591
PID-1891,0,1,1,PID-1891,1,1,27,61,3,7.476,267,249028,24,0.636549971924,-0.90162718311
PID-1892,0,1,1,PID-1892,1,1,29,60,0,7.242,267,249028,24,1.37395874968,0.281684897595
PID-1893,0,1,1,PID-1893,1,1,30,60,1,7.322,267,249028,24,0.796904685777,-0.606445781307
PID-1894,0,1,1,PID-1894,1,1,30,61,2,7.505,267,249028,24,1.18488918265,0.0111863762984
PID-1895,0,1,1,PID-1895,1,1,29,61,3,7.515,267,249028,24,2.62689275401,1.85598678253
PID-1896,0,1,1,PID-1896,1,1,31,60,0,7.344,267,249028,24,0.626911855687,-0.921281800162
PID-1897,0,1,1,PID-1897,1,1,32,60,1,7.413,267,249028,24,0.935614593821,-0.372648079202
PID-1898,0,1,1,PID-1898,1,1,32,61,2,7.81,267,249028,24,0.413512070727,-1.39089513945
PID-1899,0,1,1,PID-1899,1,1,31,61,3,7.856,267,249028,24,0.656933332745,-0.86280160177
PID-19,0,1,1,PID-19,1,1,38,10,1,8.452,268,249028,24,1.39666781657,0.313661626285
PID-190,0,1,1,PID-190,1,1,42,16,0,7.312,267,249028,24,1.20016640043,0.0346779784936
PID-1900,0,1,1,PID-1900,1,1,33,60,0,5.95,267,249028,24,0.882156234859,-0.459777869029
PID-1901,0,1,1,PID-1901,1,1,34,61,2,5.965,267,249028,24,1.9753213953,1.07160421078
PID-1902,0,1,1,PID-1902,1,1,33,61,3,6.047,267,249028,24,1.59453385275,0.582048470212
PID-1903,0,1,1,PID-1903,1,1,35,60,0,7.452,267,249028,24,0.864022555264,-0.489905229362
PID-1904,0,1,1,PID-1904,1,1,36,60,1,7.516,267,249028,24,0.804390124078,-0.592497347563
PID-1905,0,1,1,PID-1905,1,1,36,61,2,7.608,267,249028,24,1.21502624005,0.0565931545939
PID-1906,0,1,1,PID-1906,1,1,35,61,3,7.617,267,249028,24,0.504676991795,-1.17639974018
PID-1907,0,1,1,PID-1907,1,1,37,60,0,7.329,267,249028,24,0.48893149295,-1.21234759472
PID-1908,0,1,1,PID-1908,1,1,38,60,1,7.413,267,249028,24,1.02190332796,-0.235756341052
PID-1909,0,1,1,PID-1909,1,1,38,61,2,7.482,267,249028,24,0.565686992732,-1.04501560289
PID-191,0,1,1,PID-191,1,1,43,16,1,7.32,267,249028,24,0.353901282007,-1.54862993551
PID-1910,0,1,1,PID-1910,1,1,37,61,3,7.49,267,249028,24,0.82784584528,-0.552759160856
PID-1911,0,1,1,PID-1911,1,1,39,60,0,7.233,267,249028,24,1.89558366707,0.971185732456
PID-1912,0,1,1,PID-1912,1,1,40,60,1,7.322,267,249028,24,0.894532975933,-0.439848538526
PID-1913,0,1,1,PID-1913,1,1,40,61,2,7.386,267,249028,24,1.50054904517,0.45608148563
PID-1914,0,1,1,PID-1914,1,1,39,61,3,7.395,267,249028,24,1.62983176455,0.628349459505
PID-1915,0,1,1,PID-1915,1,1,41,60,0,7.239,267,249028,24,0.33163615904,-1.61071568747
PID-1916,0,1,1,PID-1916,1,1,42,60,1,7.251,267,249028,24,0.688529793945,-0.801942562329
